Sector,Year,Salary
Environment and Sustainable Resource Development,2012,107498.8
Environment and Sustainable Resource Development,2012,102721.83
Environment and Sustainable Resource Development,2012,101638.51
Environment and Sustainable Resource Development,2012,113493.31
Environment and Sustainable Resource Development,2012,112859.78
Environment and Sustainable Resource Development,2012,103979.84
Environment and Sustainable Resource Development,2012,115256.76
Environment and Sustainable Resource Development,2012,119035.95
Environment and Sustainable Resource Development,2012,102721.83
Environment and Sustainable Resource Development,2012,142227.95
Environment and Sustainable Resource Development,2012,119079.65
Environment and Sustainable Resource Development,2012,102039.91
Environment and Sustainable Resource Development,2012,110940.27
Environment and Sustainable Resource Development,2012,132173.12
Environment and Sustainable Resource Development,2012,107417.03
Environment and Sustainable Resource Development,2012,145018.37
Environment and Sustainable Resource Development,2012,124714.37
Environment and Sustainable Resource Development,2012,114586.84
Environment and Sustainable Resource Development,2012,112859.78
Environment and Sustainable Resource Development,2012,112859.78
Environment and Sustainable Resource Development,2012,139387.79
Environment and Sustainable Resource Development,2012,108756.01
Environment and Sustainable Resource Development,2012,112859.78
Environment and Sustainable Resource Development,2012,109932.01
Environment and Sustainable Resource Development,2012,121888.78
Environment and Sustainable Resource Development,2012,100319.31
Environment and Sustainable Resource Development,2012,126504.07
Environment and Sustainable Resource Development,2012,100916.35
Environment and Sustainable Resource Development,2012,101989.03
Environment and Sustainable Resource Development,2012,119611.14
Environment and Sustainable Resource Development,2012,112859.78
Environment and Sustainable Resource Development,2012,190162.21
Environment and Sustainable Resource Development,2012,180288.15
Environment and Sustainable Resource Development,2012,102721.83
Environment and Sustainable Resource Development,2012,112859.78
Environment and Sustainable Resource Development,2012,112859.78
Environment and Sustainable Resource Development,2012,151804.87
Environment and Sustainable Resource Development,2012,153606.51
Environment and Sustainable Resource Development,2012,125743.17
Environment and Sustainable Resource Development,2012,126504.07
Environment and Sustainable Resource Development,2012,133130.01
Environment and Sustainable Resource Development,2012,106546.68
Environment and Sustainable Resource Development,2012,112859.78
Environment and Sustainable Resource Development,2012,113247.57
Environment and Sustainable Resource Development,2012,106411.63
Environment and Sustainable Resource Development,2012,110940.27
Environment and Sustainable Resource Development,2012,125985.86
Environment and Sustainable Resource Development,2012,125585.32
Environment and Sustainable Resource Development,2012,101675.92
Environment and Sustainable Resource Development,2012,114007.58
Environment and Sustainable Resource Development,2012,102721.83
Environment and Sustainable Resource Development,2012,126504.07
Environment and Sustainable Resource Development,2012,155675.78
Environment and Sustainable Resource Development,2012,101675.92
Environment and Sustainable Resource Development,2012,111786.91
Environment and Sustainable Resource Development,2012,119035.95
Environment and Sustainable Resource Development,2012,105742.92
Environment and Sustainable Resource Development,2012,101675.92
Environment and Sustainable Resource Development,2012,126504.07
Environment and Sustainable Resource Development,2012,110897.71
Environment and Sustainable Resource Development,2012,137223.42
Environment and Sustainable Resource Development,2012,113468.01
Environment and Sustainable Resource Development,2012,108960.68
Environment and Sustainable Resource Development,2012,101675.92
Environment and Sustainable Resource Development,2012,115608.16
Environment and Sustainable Resource Development,2012,112081.31
Environment and Sustainable Resource Development,2012,101675.92
Environment and Sustainable Resource Development,2012,112209.76
Environment and Sustainable Resource Development,2012,115608.16
Environment and Sustainable Resource Development,2012,126504.07
Environment and Sustainable Resource Development,2012,112859.78
Environment and Sustainable Resource Development,2012,101675.92
Environment and Sustainable Resource Development,2012,110940.27
Environment and Sustainable Resource Development,2012,102721.83
Environment and Sustainable Resource Development,2012,128156
Environment and Sustainable Resource Development,2012,160607.42
Environment and Sustainable Resource Development,2012,126504.07
Environment and Sustainable Resource Development,2012,108870.4
Environment and Sustainable Resource Development,2012,103099.31
Environment and Sustainable Resource Development,2012,122351.74
Environment and Sustainable Resource Development,2012,102721.83
Environment and Sustainable Resource Development,2012,108086.69
Environment and Sustainable Resource Development,2012,111975.72
Environment and Sustainable Resource Development,2012,112859.78
Environment and Sustainable Resource Development,2012,112859.78
Environment and Sustainable Resource Development,2012,110940.27
Environment and Sustainable Resource Development,2012,110940.27
Environment and Sustainable Resource Development,2012,101675.92
Environment and Sustainable Resource Development,2012,155675.78
Environment and Sustainable Resource Development,2012,125036.95
Environment and Sustainable Resource Development,2012,116349.61
Environment and Sustainable Resource Development,2012,108726.08
Environment and Sustainable Resource Development,2012,103674.77
Environment and Sustainable Resource Development,2012,113789.4
Environment and Sustainable Resource Development,2012,102721.83
Environment and Sustainable Resource Development,2012,105521.54
Environment and Sustainable Resource Development,2012,102721.83
Environment and Sustainable Resource Development,2012,110940.27
Environment and Sustainable Resource Development,2012,114733.58
Environment and Sustainable Resource Development,2012,243254.33
Environment and Sustainable Resource Development,2012,102721.83
Environment and Sustainable Resource Development,2012,103682.42
Environment and Sustainable Resource Development,2012,190162.21
Environment and Sustainable Resource Development,2012,115920.04
Environment and Sustainable Resource Development,2012,102606.67
Environment and Sustainable Resource Development,2012,105748.31
Environment and Sustainable Resource Development,2012,126504.07
Executive Council,2012,206794.99
Executive Council,2012,101675.92
Executive Council,2012,126504.07
Executive Council,2012,198965.43
Executive Council,2012,149664.08
Executive Council,2012,113740.2
Executive Council,2012,120769.09
Executive Council,2012,112859.78
Executive Council,2012,100962.2
Executive Council,2012,109777.11
Executive Council,2012,157060.74
Executive Council,2012,114909.87
Executive Council,2012,100832.82
Executive Council,2012,101675.92
Executive Council,2012,100908.27
Executive Council,2012,43103.46
Executive Council,2012,154492.98
Executive Council,2012,112859.78
Executive Council,2012,179175.18
Executive Council,2012,112859.78
Executive Council,2012,111637.82
Executive Council,2012,103193.2
Executive Council,2012,119344.84
Executive Council,2012,110442.22
Executive Council,2012,244268.11
Executive Council,2012,190162.21
Executive Council,2012,161126.07
Executive Council,2012,126132.73
Executive Council,2012,101675.92
Executive Council,2012,104682.81
Executive Council,2012,109815.95
Executive Council,2012,115440.9
Executive Council,2012,246811.33
Executive Council,2012,101675.92
Executive Council,2012,101239.62
Executive Council,2012,110783.01
Executive Council,2012,101675.92
Executive Council,2012,112859.78
Executive Council,2012,101091.42
Executive Council,2012,112859.78
Executive Council,2012,190162.21
Executive Council,2012,105064.2
Executive Council,2012,106069.98
Executive Council,2012,133185.79
Executive Council,2012,115137.4
Executive Council,2012,164267.86
Executive Council,2012,108630.03
Executive Council,2012,126504.07
Executive Council,2012,143380.05
Executive Council,2012,110719.04
Executive Council,2012,130519.56
Executive Council,2012,101675.92
Executive Council,2012,101203.3
Executive Council,2012,155183.33
Executive Council,2012,139426.79
Executive Council,2012,107480.15
Executive Council,2012,114671.89
Executive Council,2012,155675.78
Executive Council,2012,101675.92
Executive Council,2012,101330.12
Executive Council,2012,103929.33
Executive Council,2012,121450.04
Executive Council,2012,101675.92
Executive Council,2012,111540.04
Executive Council,2012,104827.56
Executive Council,2012,115317.79
Executive Council,2012,111637.82
Executive Council,2012,112859.78
Executive Council,2012,121450.04
Executive Council,2012,170219.81
Executive Council,2012,101675.92
Executive Council,2012,151937.78
Executive Council,2012,117330.24
Executive Council,2012,101675.92
Executive Council,2012,155675.78
Executive Council,2012,105933.08
Executive Council,2012,166275.67
Executive Council,2012,101675.92
Executive Council,2012,101019.16
Executive Council,2012,100998.67
Executive Council,2012,133185.79
Executive Council,2012,101675.92
Executive Council,2012,109909.37
Executive Council,2012,126504.07
Executive Council,2012,112859.78
Executive Council,2012,100297.14
Executive Council,2012,171773.4
Executive Council,2012,126144.34
Executive Council,2012,101243.95
Executive Council,2012,145751.96
Executive Council,2012,77394.68
Executive Council,2012,151253.06
Executive Council,2012,186926.46
Executive Council,2012,149641.68
Executive Council,2012,101111.37
Executive Council,2012,155675.78
Executive Council,2012,205676.58
Executive Council,2012,146351.85
Executive Council,2012,101675.92
Executive Council,2012,101675.92
Executive Council,2012,106385.83
Executive Council,2012,133682.16
Executive Council,2012,122382.8
Executive Council,2012,116107.69
Executive Council,2012,106496.74
Executive Council,2012,113428.99
Executive Council,2012,101675.92
Executive Council,2012,101330.12
Executive Council,2012,126504.07
Executive Council,2012,339082.91
Executive Council,2012,147017.08
Executive Council,2012,205676.84
Executive Council,2012,190162.21
Executive Council,2012,155675.78
Executive Council,2012,101675.92
Health ,2012,101675.92
Health ,2012,129186.75
Health ,2012,126504.07
Health ,2012,130582.03
Health ,2012,138513.07
Health ,2012,126504.07
Health ,2012,101675.92
Health ,2012,126504.07
Health ,2012,146198.49
Health ,2012,106490.64
Health ,2012,112681.35
Health ,2012,101675.92
Health ,2012,100310.12
Health ,2012,218686.55
Health ,2012,155675.78
Health ,2012,170452.93
Health ,2012,101675.92
Health ,2012,101675.92
Health ,2012,103434.79
Health ,2012,112242.75
Health ,2012,155675.78
Health ,2012,101675.92
Health ,2012,136088.1
Health ,2012,101675.92
Health ,2012,116564.47
Health ,2012,110801.98
Health ,2012,104916.89
Health ,2012,101675.92
Health ,2012,112859.78
Health ,2012,101675.92
Health ,2012,143486.61
Health ,2012,181040.62
Health ,2012,101675.92
Health ,2012,101675.92
Health ,2012,115052.9
Health ,2012,101362.67
Health ,2012,101675.92
Health ,2012,101675.92
Health ,2012,109809.92
Health ,2012,101838.24
Health ,2012,110617.18
Health ,2012,112859.78
Health ,2012,101675.92
Health ,2012,101675.92
Health ,2012,121889.2
Health ,2012,101675.92
Health ,2012,112859.78
Health ,2012,108085.43
Health ,2012,112858.15
Health ,2012,124433.47
Health ,2012,112833.81
Health ,2012,101675.92
Health ,2012,104833.51
Health ,2012,129078.76
Health ,2012,101730.18
Health ,2012,126504.07
Health ,2012,106750.74
Health ,2012,156320.73
Health ,2012,112859.78
Health ,2012,101675.92
Health ,2012,138592.53
Health ,2012,100916.35
Health ,2012,100310.12
Health ,2012,150891.66
Health ,2012,101675.92
Health ,2012,114350.68
Health ,2012,113877.18
Health ,2012,111856.71
Health ,2012,112859.78
Health ,2012,112859.78
Health ,2012,154633.27
Health ,2012,141952.11
Health ,2012,135394.75
Health ,2012,128413.57
Health ,2012,124778.24
Health ,2012,126504.07
Health ,2012,126647.57
Health ,2012,104753.75
Health ,2012,101675.92
Health ,2012,101675.92
Health ,2012,101900.88
Health ,2012,122615.99
Health ,2012,100310.12
Health ,2012,151361.06
Health ,2012,105848.73
Health ,2012,112694.58
Health ,2012,105748.31
Health ,2012,302468.05
Health ,2012,102466.23
Health ,2012,109414.49
Health ,2012,100647.16
Health ,2012,170964.43
Health ,2012,190162.21
Health ,2012,118593.11
Health ,2012,101675.92
Health ,2012,137064.83
Health ,2012,112859.78
Health ,2012,108746.06
Health ,2012,126504.07
Health ,2012,157732.78
Health ,2012,112859.78
Health ,2012,116864.54
Health ,2012,100310.12
Health ,2012,105756.51
Health ,2012,113995.36
Health ,2012,101416.36
Health ,2012,125924.72
Health ,2012,112859.78
Health ,2012,116864.54
Health ,2012,121366.19
Health ,2012,101675.92
Health ,2012,168129.96
Health ,2012,112859.78
Health ,2012,117344.52
Health ,2012,106041.93
Health ,2012,132089.01
Health ,2012,112336.53
Health ,2012,122567
Health ,2012,124588.77
Health ,2012,160704.52
Health ,2012,105627.42
Health ,2012,101038.36
Health ,2012,101675.92
Health ,2012,101675.92
Health ,2012,114286.84
Health ,2012,112859.78
Health ,2012,101675.92
Health ,2012,190162.21
Health ,2012,101675.92
Health ,2012,112785.93
Health ,2012,310265.49
Health ,2012,155675.78
Health ,2012,113851.18
Health ,2012,111328.08
Health ,2012,115608.16
Health ,2012,233423.08
Health ,2012,101675.92
Health ,2012,103060.78
Health ,2012,100569.33
Health ,2012,103951.84
Health ,2012,101675.92
Health ,2012,100168.06
Health ,2012,101675.92
Health ,2012,102614.37
Health ,2012,119144.31
Health ,2012,141113.08
Health ,2012,126504.07
Health ,2012,107804.9
Health ,2012,148159.92
Health ,2012,101183.72
Health ,2012,101675.92
Health ,2012,107913.2
Health ,2012,112859.78
Health ,2012,112859.78
Health ,2012,142067.87
Health ,2012,112859.78
Health ,2012,112575.23
Health ,2012,101675.92
Health ,2012,112859.78
Health ,2012,101675.92
Health ,2012,101108.01
Health ,2012,101675.92
Health ,2012,101675.92
Health ,2012,109505.96
Health ,2012,111512.36
Health ,2012,112859.78
Health ,2012,113868.67
Health ,2012,110556.36
Health ,2012,112859.78
Health ,2012,112576.07
Health ,2012,101675.92
Health ,2012,100717.98
Health ,2012,129611.28
Health ,2012,100310.12
Health ,2012,155675.78
Health ,2012,101330.12
Health ,2012,101675.92
Health ,2012,101675.92
Health ,2012,100457.39
Health ,2012,148159.92
Health ,2012,112859.78
Health ,2012,121567.98
Health ,2012,112859.78
Health ,2012,324808.52
Health ,2012,100400.89
Health ,2012,107860.38
Health ,2012,101675.92
Health ,2012,100310.12
Health ,2012,101675.92
Health ,2012,106291.27
Health ,2012,155675.78
Health ,2012,123573.57
Health ,2012,126385.91
Health ,2012,113958.61
Health ,2012,101083.19
Health ,2012,190162.21
Health ,2012,111217.02
Health ,2012,134895.6
Health ,2012,113868.67
Health ,2012,112859.78
Health ,2012,110167.8
Human Services,2012,103705.85
Human Services,2012,155675.78
Human Services,2012,126504.07
Human Services,2012,112859.78
Human Services,2012,125958.7
Human Services,2012,142855.4
Human Services,2012,126504.12
Human Services,2012,126504.07
Human Services,2012,116748.08
Human Services,2012,228733.18
Human Services,2012,112859.78
Human Services,2012,112859.78
Human Services,2012,101280.77
Human Services,2012,112859.78
Human Services,2012,109740.57
Human Services,2012,101675.92
Human Services,2012,125942.11
Human Services,2012,112293.62
Human Services,2012,139169.45
Human Services,2012,150789.45
Human Services,2012,112346.47
Human Services,2012,165897.97
Human Services,2012,187135.54
Human Services,2012,101180.44
Human Services,2012,118647.72
Human Services,2012,122548.72
Human Services,2012,136849.64
Human Services,2012,126504.07
Human Services,2012,110429.01
Human Services,2012,103939.67
Human Services,2012,101675.92
Human Services,2012,125643.77
Human Services,2012,101675.92
Human Services,2012,101675.92
Human Services,2012,142855.4
Human Services,2012,138180.13
Human Services,2012,101011.9
Human Services,2012,103558.34
Human Services,2012,105582.3
Human Services,2012,132318.13
Human Services,2012,112859.78
Human Services,2012,124369.97
Human Services,2012,116670.18
Human Services,2012,108156.33
Human Services,2012,101363.3
Human Services,2012,101675.92
Human Services,2012,122654.8
Human Services,2012,111774.11
Human Services,2012,101675.92
Human Services,2012,101675.92
Human Services,2012,101714.39
Human Services,2012,102058.94
Human Services,2012,111184.61
Human Services,2012,115815.32
Human Services,2012,104376.85
Human Services,2012,102574.98
Human Services,2012,130574.59
Human Services,2012,101675.92
Human Services,2012,125789.65
Human Services,2012,100789.82
Human Services,2012,126504.07
Human Services,2012,109338.68
Human Services,2012,108720.3
Human Services,2012,101675.92
Human Services,2012,101675.92
Human Services,2012,155433.5
Human Services,2012,100943.79
Human Services,2012,114305.97
Human Services,2012,111139.12
Human Services,2012,114054.15
Human Services,2012,112061.99
Human Services,2012,101083.35
Human Services,2012,155675.78
Human Services,2012,101675.92
Human Services,2012,101108.01
Human Services,2012,155675.78
Human Services,2012,143839.73
Human Services,2012,126504.07
Human Services,2012,112859.78
Human Services,2012,126504.07
Human Services,2012,101630.34
Human Services,2012,113122.14
Human Services,2012,101675.92
Human Services,2012,103465.1
Human Services,2012,112263.66
Human Services,2012,101675.92
Human Services,2012,101675.92
Human Services,2012,126504.07
Human Services,2012,126504.07
Human Services,2012,101625.17
Human Services,2012,112859.78
Human Services,2012,101675.92
Human Services,2012,125736.59
Human Services,2012,101675.92
Human Services,2012,165512.29
Human Services,2012,112859.78
Human Services,2012,155627.76
Human Services,2012,155601.3
Human Services,2012,102276.69
Human Services,2012,101675.92
Human Services,2012,101675.92
Human Services,2012,112859.78
Human Services,2012,101675.92
Human Services,2012,111637.82
Human Services,2012,101489.23
Human Services,2012,107365.72
Human Services,2012,101675.92
Human Services,2012,102955.28
Human Services,2012,104793.35
Human Services,2012,155459.16
Human Services,2012,108085.16
Human Services,2012,103689.14
Human Services,2012,101074.9
Human Services,2012,100885.97
Human Services,2012,119481.88
Human Services,2012,185698.47
Human Services,2012,103939.67
Human Services,2012,119764.75
Human Services,2012,108642.3
Human Services,2012,141592.34
Human Services,2012,112061.99
Human Services,2012,125114.15
Human Services,2012,113134.43
Human Services,2012,109466.1
Human Services,2012,110797.21
Human Services,2012,126504.07
Human Services,2012,101817.5
Human Services,2012,105953.16
Human Services,2012,155675.78
Human Services,2012,124964.36
Human Services,2012,101675.92
Human Services,2012,116886.14
Human Services,2012,101675.92
Human Services,2012,101675.92
Human Services,2012,122654.8
Human Services,2012,118146.96
Human Services,2012,157055.18
Human Services,2012,103705.85
Human Services,2012,103730.7
Human Services,2012,112516.24
Human Services,2012,115908.01
Human Services,2012,101675.92
Human Services,2012,101675.92
Human Services,2012,126253.19
Human Services,2012,104380.04
Human Services,2012,159551.11
Human Services,2012,112242.49
Human Services,2012,124878.96
Human Services,2012,110178.84
Human Services,2012,142855.4
Human Services,2012,126504.07
Human Services,2012,101675.92
Human Services,2012,155009.03
Human Services,2012,111871.1
Human Services,2012,112859.78
Human Services,2012,101675.92
Human Services,2012,112859.78
Human Services,2012,102878.56
Human Services,2012,100335.39
Human Services,2012,142855.4
Human Services,2012,101363.3
Human Services,2012,191108.4
Human Services,2012,101675.92
Human Services,2012,101675.92
Human Services,2012,106123.96
Human Services,2012,174325.58
Human Services,2012,128325.7
Human Services,2012,101675.92
Human Services,2012,158287.34
Human Services,2012,144375.8
Human Services,2012,128132.29
Human Services,2012,171965.41
Human Services,2012,155675.78
Human Services,2012,125794.48
Human Services,2012,144309.48
Human Services,2012,100253.37
Human Services,2012,112813.93
Human Services,2012,132030.99
Human Services,2012,102102.77
Human Services,2012,103372.56
Human Services,2012,103558.34
Human Services,2012,102908.3
Human Services,2012,112089.92
Human Services,2012,155675.78
Human Services,2012,126504.07
Human Services,2012,100322.14
Human Services,2012,107369.83
Human Services,2012,107356.52
Human Services,2012,100660.2
Human Services,2012,126504.07
Human Services,2012,126504.26
Human Services,2012,101675.92
Human Services,2012,155675.78
Human Services,2012,117699.4
Human Services,2012,175381.3
Human Services,2012,101492.52
Human Services,2012,125660.36
Human Services,2012,103558.34
Human Services,2012,103734.64
Human Services,2012,101675.92
Human Services,2012,100907.63
Human Services,2012,101675.92
Human Services,2012,124588.77
Human Services,2012,103705.85
Human Services,2012,101675.92
Human Services,2012,101060.06
Human Services,2012,188864.2
Human Services,2012,126504.07
Human Services,2012,112859.78
Human Services,2012,171965.41
Human Services,2012,176383.43
Human Services,2012,112859.78
Human Services,2012,103705.85
Human Services,2012,104855.75
Human Services,2012,101675.92
Human Services,2012,101675.92
Human Services,2012,126504.07
Human Services,2012,101485.87
Human Services,2012,171854.52
Human Services,2012,117428.23
Human Services,2012,109324.02
Human Services,2012,101573.75
Human Services,2012,101264.25
Human Services,2012,112859.78
Human Services,2012,101675.92
Human Services,2012,101675.92
Human Services,2012,125645.1
Human Services,2012,101675.92
Human Services,2012,111668.24
Human Services,2012,112859.78
Human Services,2012,101675.92
Human Services,2012,126504.07
Human Services,2012,119974.12
Human Services,2012,100310.12
Human Services,2012,209178.31
Human Services,2012,160510.85
Human Services,2012,180127.38
Human Services,2012,126504.07
Human Services,2012,103803.22
Human Services,2012,303765.59
Human Services,2012,132173.12
Human Services,2012,103939.67
Human Services,2012,100608.33
Human Services,2012,142855.4
Human Services,2012,171965.41
Human Services,2012,142855.43
Human Services,2012,118004.46
Human Services,2012,126693.07
Human Services,2012,149266.13
Human Services,2012,109486.53
Human Services,2012,155675.78
Human Services,2012,112516.24
Human Services,2012,112859.78
Human Services,2012,101675.92
Human Services,2012,111637.87
Human Services,2012,126504.07
Human Services,2012,136065.5
Human Services,2012,114011.04
Human Services,2012,112242.49
Human Services,2012,112859.78
Human Services,2012,101675.92
Human Services,2012,155594.65
Human Services,2012,112859.78
Human Services,2012,112859.78
Human Services,2012,103558.34
Human Services,2012,101675.92
Human Services,2012,117842.92
Human Services,2012,101675.92
Human Services,2012,101675.92
Human Services,2012,126504.07
Human Services,2012,101675.92
Human Services,2012,112011.66
Human Services,2012,160510.83
Human Services,2012,152602.92
Human Services,2012,126504.07
Human Services,2012,106380.92
Human Services,2012,101675.92
Human Services,2012,122797.3
Human Services,2012,128005.42
Human Services,2012,101675.92
Human Services,2012,101675.92
Human Services,2012,103939.67
Human Services,2012,136240.07
Human Services,2012,115468.15
Human Services,2012,112859.78
Human Services,2012,101675.92
Human Services,2012,101675.92
Human Services,2012,103446.16
Human Services,2012,101675.92
Human Services,2012,164183.15
Human Services,2012,100080.7
Human Services,2012,113280.74
Human Services,2012,101363.3
Human Services,2012,106553.29
Human Services,2012,133469.28
Human Services,2012,112859.78
Human Services,2012,101675.92
Human Services,2012,101675.92
Human Services,2012,123573.57
Human Services,2012,101675.92
Human Services,2012,100562.69
Human Services,2012,101675.92
Human Services,2012,161475.08
Human Services,2012,128634.58
Human Services,2012,128046.42
Human Services,2012,118424.2
Human Services,2012,101185.5
Human Services,2012,101675.92
Human Services,2012,124664.47
Human Services,2012,192858.13
Human Services,2012,112859.78
Human Services,2012,145172.31
Human Services,2012,112213.28
Human Services,2012,112859.78
Human Services,2012,101675.92
Human Services,2012,112859.78
Human Services,2012,115372
Human Services,2012,205676.58
Human Services,2012,155675.78
Human Services,2012,138696.56
Human Services,2012,132848.32
Human Services,2012,127290.87
Human Services,2012,101675.92
Human Services,2012,101675.92
Human Services,2012,100051.24
Human Services,2012,101675.92
Human Services,2012,112859.78
Human Services,2012,111526.55
Human Services,2012,103893.1
Human Services,2012,103558.34
Human Services,2012,126504.26
Human Services,2012,111509.63
Human Services,2012,130586.39
Human Services,2012,138586.63
Human Services,2012,125240.2
Human Services,2012,148574.34
Human Services,2012,103558.34
Human Services,2012,107318.14
Human Services,2012,155675.78
Human Services,2012,112859.78
Human Services,2012,108085.43
Human Services,2012,139738.55
Human Services,2012,123496.62
Human Services,2012,101675.92
Human Services,2012,101821.69
Human Services,2012,103939.67
Human Services,2012,112525.53
Human Services,2012,113931.84
Human Services,2012,103705.85
Human Services,2012,119183.83
Human Services,2012,101675.92
Human Services,2012,112859.78
Human Services,2012,103162.66
Human Services,2012,160510.83
Human Services,2012,123265.19
Human Services,2012,133079.32
Human Services,2012,101185.5
Human Services,2012,122201.24
Human Services,2012,103544.59
Human Services,2012,167313.42
Human Services,2012,112210.04
Human Services,2012,111100.29
Human Services,2012,100389.76
Human Services,2012,122689.01
Human Services,2012,188864.13
Human Services,2012,101675.92
Human Services,2012,102546.97
Human Services,2012,101675.92
Human Services,2012,137369.73
Human Services,2012,103705.85
Human Services,2012,101675.92
Human Services,2012,101675.92
Human Services,2012,112859.78
Human Services,2012,112948.89
Human Services,2012,101356.65
Human Services,2012,101675.92
Human Services,2012,103322.61
Human Services,2012,122056.71
Human Services,2012,116433.5
Human Services,2012,101675.92
Human Services,2012,101330.12
Human Services,2012,100684.18
Human Services,2012,105791.02
Human Services,2012,108622.58
Human Services,2012,109766.34
Human Services,2012,101675.92
Human Services,2012,160510.85
Human Services,2012,113770.76
Human Services,2012,161689.32
Human Services,2012,112240.93
Human Services,2012,101675.92
Human Services,2012,101054.95
Human Services,2012,101675.92
Human Services,2012,101625.17
Human Services,2012,101675.92
Human Services,2012,152602.92
Human Services,2012,118221.78
Human Services,2012,112859.78
Human Services,2012,100310.12
Human Services,2012,101675.92
Human Services,2012,101675.92
Human Services,2012,123742.85
Human Services,2012,101675.92
Human Services,2012,126504.07
Human Services,2012,125760.04
Human Services,2012,101675.92
Human Services,2012,146510.34
Human Services,2012,106262.52
Human Services,2012,103705.85
Human Services,2012,217912.01
Human Services,2012,101675.92
Human Services,2012,112365.95
Human Services,2012,109851.46
Human Services,2012,128470.2
Human Services,2012,101675.92
Human Services,2012,106864.81
Human Services,2012,153567.86
Human Services,2012,126504.07
Human Services,2012,125591.41
Human Services,2012,103705.85
Human Services,2012,115504.93
Human Services,2012,133469.02
Human Services,2012,101511.19
Human Services,2012,100768.22
Human Services,2012,118804.16
Human Services,2012,159551.11
Human Services,2012,101675.92
Human Services,2012,126504.07
Human Services,2012,126504.07
Human Services,2012,141140.67
Human Services,2012,112859.78
Human Services,2012,118864.09
Human Services,2012,112141.02
Human Services,2012,112859.78
Human Services,2012,102752.02
Human Services,2012,171832.4
Human Services,2012,133078.26
Human Services,2012,103558.34
Human Services,2012,101287.07
Human Services,2012,112859.78
Human Services,2012,100349.18
Human Services,2012,110601.62
Human Services,2012,112061.99
Human Services,2012,101675.92
Human Services,2012,101675.92
Human Services,2012,126504.07
Human Services,2012,103682.16
Human Services,2012,101675.92
Human Services,2012,118464.42
Human Services,2012,101675.92
Human Services,2012,117495.55
Human Services,2012,101675.92
Infrastructure ,2012,125985.23
Infrastructure ,2012,102721.83
Infrastructure ,2012,107514.29
Infrastructure ,2012,113273.53
Infrastructure ,2012,101675.92
Infrastructure ,2012,115562.99
Infrastructure ,2012,120577.51
Infrastructure ,2012,102655.09
Infrastructure ,2012,106533.56
Infrastructure ,2012,106864.81
Infrastructure,2012,93358.93
Infrastructure ,2012,126009.24
Infrastructure ,2012,124791.87
Infrastructure ,2012,143840.7
Infrastructure ,2012,100556.53
Infrastructure ,2012,119003.29
Infrastructure ,2012,108313.2
Infrastructure ,2012,101675.92
Infrastructure ,2012,101675.92
Infrastructure ,2012,114662.67
Infrastructure ,2012,112242.49
Infrastructure ,2012,100948.27
Infrastructure ,2012,112859.78
Infrastructure ,2012,101801.66
Infrastructure ,2012,118827.08
Infrastructure ,2012,115410.86
Infrastructure ,2012,190162.21
Infrastructure ,2012,145236.98
Infrastructure ,2012,101675.92
Infrastructure ,2012,101330.12
Infrastructure ,2012,126504.07
Infrastructure ,2012,101675.92
Infrastructure ,2012,107543.32
Infrastructure ,2012,112256.53
Infrastructure ,2012,101675.92
Infrastructure ,2012,131969.72
Infrastructure ,2012,131180.1
Infrastructure ,2012,112346.47
Infrastructure ,2012,101562.17
Infrastructure ,2012,188694.59
Infrastructure ,2012,101675.92
Infrastructure ,2012,126504.07
Infrastructure ,2012,155675.78
Infrastructure ,2012,111204.97
Infrastructure ,2012,121232
Infrastructure ,2012,115381.91
Infrastructure ,2012,101322.42
Infrastructure ,2012,126504.07
Infrastructure ,2012,116314.66
Infrastructure ,2012,126504.07
Infrastructure ,2012,126504.07
Infrastructure ,2012,158136.43
Infrastructure ,2012,271266.38
Infrastructure ,2012,115381.91
Infrastructure ,2012,126504.07
Infrastructure ,2012,104602.59
Infrastructure ,2012,101675.92
Infrastructure ,2012,143840.7
Infrastructure ,2012,114429.63
Infrastructure ,2012,106376.73
Infrastructure ,2012,101675.92
Infrastructure ,2012,190162.21
Infrastructure ,2012,142913.12
Infrastructure ,2012,101675.92
Infrastructure ,2012,101672.12
Infrastructure ,2012,102141.16
Infrastructure ,2012,110114.77
Infrastructure ,2012,121463.08
Infrastructure ,2012,101675.92
Infrastructure ,2012,101675.92
Infrastructure ,2012,112343.18
Infrastructure ,2012,126504.07
Infrastructure ,2012,101675.92
Infrastructure ,2012,115740.65
Infrastructure ,2012,113539.79
Infrastructure ,2012,101675.92
Infrastructure ,2012,101675.92
Infrastructure ,2012,108989.23
Infrastructure ,2012,101094.78
Infrastructure ,2012,112242.49
Infrastructure ,2012,126071.61
Infrastructure ,2012,107762.41
Infrastructure ,2012,112242.49
Infrastructure ,2012,101675.92
Infrastructure ,2012,123577.11
Infrastructure ,2012,115381.91
Infrastructure ,2012,127880.62
Infrastructure ,2012,107049.96
Infrastructure ,2012,112638.23
Infrastructure ,2012,112859.78
Infrastructure ,2012,101575.3
Infrastructure ,2012,121389.02
Infrastructure ,2012,102900.59
Infrastructure ,2012,102721.83
Infrastructure ,2012,125296.71
Infrastructure ,2012,112859.78
Infrastructure ,2012,101675.92
Infrastructure ,2012,113881.02
Infrastructure ,2012,100673
Infrastructure ,2012,111938.53
Infrastructure ,2012,109563.18
Infrastructure ,2012,101369.88
